timestamp,main_meter(kW)
2020-01-02 10:00:00+00:00,314.1999931335449
2020-01-02 10:30:00+00:00,320.82121086120605
2020-01-02 11:00:00+00:00,325.3002119064331
2020-01-02 11:30:00+00:00,317.8809423446655
2020-01-02 12:00:00+00:00,316.55682373046875
2020-01-02 12:30:00+00:00,300.1666612625122
2020-01-02 13:00:00+00:00,263.072114944458
2020-01-02 13:30:00+00:00,271.230299949646
2020-01-02 14:00:00+00:00,262.5194425582886
2020-01-02 14:30:00+00:00,263.5625
2020-01-02 15:00:00+00:00,269.693696975708
2020-01-02 15:30:00+00:00,250.41368198394773
2020-01-02 16:00:00+00:00,209.172550201416
2020-01-02 16:30:00+00:00,206.29807662963867
2020-01-02 17:00:00+00:00,184.88571166992188
2020-01-02 17:30:00+00:00,179.95555305480957
2020-01-02 18:00:00+00:00,183.89286041259768
2020-01-02 18:30:00+00:00,182.59206199646
2020-01-02 19:00:00+00:00,190.1357135772705
2020-01-02 19:30:00+00:00,179.1393985748291
2020-01-02 20:00:00+00:00,178.90659523010254
2020-01-02 20:30:00+00:00,137.62857055664062
2020-01-02 21:00:00+00:00,144.57777786254883
2020-01-02 21:30:00+00:00,139.21904945373535
2020-01-02 22:00:00+00:00,143.4916648864746
2020-01-02 22:30:00+00:00,141.97976303100586
2020-01-02 23:00:00+00:00,142.67499923706055
2020-01-02 23:30:00+00:00,135.62222290039062
2020-01-03 00:00:00+00:00,136.31746101379397
2020-01-03 00:30:00+00:00,140.76581192016602
2020-01-03 01:00:00+00:00,144.85297775268555
2020-01-03 01:30:00+00:00,139.77777671813965
2020-01-03 02:00:00+00:00,173.16666412353516
2020-01-03 02:30:00+00:00,168.56666946411133
2020-01-03 03:00:00+00:00,154.15555953979492
2020-01-03 03:30:00+00:00,149.10302925109863
2020-01-03 04:00:00+00:00,277.871431350708
2020-01-03 04:30:00+00:00,350.76363039016724
2020-01-03 05:00:00+00:00,319.62221479415894
2020-01-03 05:30:00+00:00,333.9572682380676
2020-01-03 06:00:00+00:00,353.2278881072998
2020-01-03 06:30:00+00:00,342.186007976532
2020-01-03 07:00:00+00:00,360.5794916152954
2020-01-03 07:30:00+00:00,368.4142827987671
2020-01-03 08:00:00+00:00,364.0681762695313
2020-01-03 08:30:00+00:00,334.0666627883911
2020-01-03 09:00:00+00:00,357.7678575515747
2020-01-03 09:30:00+00:00,323.1770610809326
2020-01-03 10:00:00+00:00,344.5666675567627
2020-01-03 10:30:00+00:00,338.88194274902344
2020-01-03 11:00:00+00:00,323.4831280708313
2020-01-03 11:30:00+00:00,308.8988647460937
2020-01-03 12:00:00+00:00,333.3631000518799
2020-01-03 12:30:00+00:00,297.9027709960937
2020-01-03 13:00:00+00:00,259.0714302062988
2020-01-03 13:30:00+00:00,287.7134647369385
2020-01-03 14:00:00+00:00,287.5208282470703
2020-01-03 14:30:00+00:00,280.2508134841919
2020-01-03 15:00:00+00:00,298.0291748046875
2020-01-03 15:30:00+00:00,290.2281713485718
2020-01-03 16:00:00+00:00,226.45833587646484
2020-01-03 16:30:00+00:00,230.35384368896484
2020-01-03 17:00:00+00:00,219.29047203063965
2020-01-03 17:30:00+00:00,203.2142848968506
2020-01-03 18:00:00+00:00,202.0
2020-01-03 18:30:00+00:00,203.9285717010498
2020-01-03 19:00:00+00:00,206.7571449279785
2020-01-03 19:30:00+00:00,201.9416656494141
2020-01-03 20:00:00+00:00,200.0238094329834
2020-01-03 20:30:00+00:00,151.79999923706055
2020-01-03 21:00:00+00:00,153.6222267150879
2020-01-03 21:30:00+00:00,143.20952224731445
2020-01-03 22:00:00+00:00,143.06098556518555
2020-01-03 22:30:00+00:00,145.31428718566897
2020-01-03 23:00:00+00:00,142.63393020629883
2020-01-03 23:30:00+00:00,148.22222137451172
2020-01-04 00:00:00+00:00,162.01388931274414
2020-01-04 00:30:00+00:00,186.4031753540039
2020-01-04 01:00:00+00:00,168.47142791748047
2020-01-04 01:30:00+00:00,154.48888778686523
2020-01-04 02:00:00+00:00,140.95972442626953
2020-01-04 02:30:00+00:00,150.58571243286133
2020-01-04 03:00:00+00:00,141.82539558410645
2020-01-04 03:30:00+00:00,147.5809555053711
2020-01-04 04:00:00+00:00,144.92380905151367
2020-01-04 04:30:00+00:00,145.4375
2020-01-04 05:00:00+00:00,147.22857284545898
2020-01-04 05:30:00+00:00,159.78095245361328
2020-01-04 06:00:00+00:00,162.4749984741211
2020-01-04 06:30:00+00:00,158.5875015258789
2020-01-04 07:00:00+00:00,146.29999923706055
2020-01-04 07:30:00+00:00,152.82083129882812
2020-01-04 08:00:00+00:00,155.17069625854492
2020-01-04 08:30:00+00:00,154.87083053588867
2020-01-04 09:00:00+00:00,148.375
2020-01-04 09:30:00+00:00,141.9277801513672
2020-01-04 10:00:00+00:00,151.66666793823242
2020-01-04 10:30:00+00:00,176.15871047973633
2020-01-04 11:00:00+00:00,156.84285926818848
2020-01-04 11:30:00+00:00,163.30535888671875
2020-01-04 12:00:00+00:00,167.17063522338867
2020-01-04 12:30:00+00:00,161.27777862548828
2020-01-04 13:00:00+00:00,162.19583129882812
2020-01-04 13:30:00+00:00,152.4720230102539
2020-01-04 14:00:00+00:00,166.36249923706055
2020-01-04 14:30:00+00:00,157.5446434020996
2020-01-04 15:00:00+00:00,168.9642848968506
2020-01-04 15:30:00+00:00,169.43333625793457
2020-01-04 16:00:00+00:00,177.9777717590332
2020-01-04 16:30:00+00:00,181.2125015258789
2020-01-04 17:00:00+00:00,162.9190444946289
2020-01-04 17:30:00+00:00,166.01785278320312
2020-01-04 18:00:00+00:00,157.99841690063477
2020-01-04 18:30:00+00:00,154.28571319580078
2020-01-04 19:00:00+00:00,147.8428611755371
2020-01-04 19:30:00+00:00,144.89079666137695
2020-01-04 20:00:00+00:00,147.0875015258789
2020-01-04 20:30:00+00:00,148.65178680419922
2020-01-04 21:00:00+00:00,145.14286041259766
2020-01-04 21:30:00+00:00,141.4428596496582
2020-01-04 22:00:00+00:00,141.5
2020-01-04 22:30:00+00:00,143.2916660308838
2020-01-04 23:00:00+00:00,141.88254165649414
2020-01-04 23:30:00+00:00,141.06190299987793
2020-01-05 00:00:00+00:00,140.4523811340332
2020-01-05 00:30:00+00:00,145.24583435058594
2020-01-05 01:00:00+00:00,152.9375
2020-01-05 01:30:00+00:00,185.90833282470703
2020-01-05 02:00:00+00:00,174.04444122314453
2020-01-05 02:30:00+00:00,156.0809555053711
2020-01-05 03:00:00+00:00,151.6750030517578
2020-01-05 03:30:00+00:00,150.27301788330078
2020-01-05 04:00:00+00:00,145.63333129882812
2020-01-05 04:30:00+00:00,140.8285732269287
2020-01-05 05:00:00+00:00,140.41071319580078
2020-01-05 05:30:00+00:00,138.6964282989502
2020-01-05 06:00:00+00:00,144.28571319580078
2020-01-05 06:30:00+00:00,138.42857360839844
2020-01-05 07:00:00+00:00,139.75238418579102
2020-01-05 07:30:00+00:00,141.37301445007324
2020-01-05 08:00:00+00:00,144.58432388305664
2020-01-05 08:30:00+00:00,159.77499771118164
2020-01-05 09:00:00+00:00,154.10833358764648
2020-01-05 09:30:00+00:00,145.98313903808594
2020-01-05 10:00:00+00:00,149.65714263916016
2020-01-05 10:30:00+00:00,154.5
2020-01-05 11:00:00+00:00,145.68809509277344
2020-01-05 11:30:00+00:00,148.38690376281738
2020-01-05 12:00:00+00:00,179.24762344360352
2020-01-05 12:30:00+00:00,155.40714263916016
2020-01-05 13:00:00+00:00,163.2329559326172
2020-01-05 13:30:00+00:00,153.92380905151367
2020-01-05 14:00:00+00:00,158.24305725097656
2020-01-05 14:30:00+00:00,155.30302810668945
2020-01-05 15:00:00+00:00,162.125
2020-01-05 15:30:00+00:00,158.79999923706055
2020-01-05 16:00:00+00:00,151.81805419921875
2020-01-05 16:30:00+00:00,144.84583473205566
2020-01-05 17:00:00+00:00,148.5708351135254
2020-01-05 17:30:00+00:00,151.13750076293945
2020-01-05 18:00:00+00:00,143.7153835296631
2020-01-05 18:30:00+00:00,144.08496856689453
2020-01-05 19:00:00+00:00,144.90659523010254
2020-01-05 19:30:00+00:00,151.9625015258789
2020-01-05 20:00:00+00:00,143.08333206176758
2020-01-05 20:30:00+00:00,145.88889122009277
2020-01-05 21:00:00+00:00,136.13750076293945
2020-01-05 21:30:00+00:00,135.0541648864746
2020-01-05 22:00:00+00:00,137.09583282470703
2020-01-05 22:30:00+00:00,135.32738304138184
2020-01-05 23:00:00+00:00,134.70000076293945
2020-01-05 23:30:00+00:00,134.17500114440918
2020-01-06 00:00:00+00:00,135.34583282470703
2020-01-06 00:30:00+00:00,142.4749984741211
2020-01-06 01:00:00+00:00,180.7333297729492
2020-01-06 01:30:00+00:00,159.91666412353516
2020-01-06 02:00:00+00:00,128.51111221313477
2020-01-06 02:30:00+00:00,126.0999984741211
2020-01-06 03:00:00+00:00,143.07143020629883
2020-01-06 03:30:00+00:00,289.77499771118164
2020-01-06 04:00:00+00:00,348.433331489563
2020-01-06 04:30:00+00:00,299.78977966308594
2020-01-06 05:00:00+00:00,318.0375061035156
2020-01-06 05:30:00+00:00,344.9670419692993
2020-01-06 06:00:00+00:00,321.14772033691406
2020-01-06 06:30:00+00:00,326.89369320869446
2020-01-06 07:00:00+00:00,327.0337009429932
2020-01-06 07:30:00+00:00,335.62083435058594
2020-01-06 08:00:00+00:00,328.4785747528076
2020-01-06 08:30:00+00:00,337.266676902771
2020-01-06 09:00:00+00:00,324.0928544998169
2020-01-06 09:30:00+00:00,329.70001220703125
2020-01-06 10:00:00+00:00,310.022225856781
2020-01-06 10:30:00+00:00,321.6444396972656
2020-01-06 11:00:00+00:00,314.3982172012329
2020-01-06 11:30:00+00:00,322.68792247772217
2020-01-06 12:00:00+00:00,324.1678514480591
2020-01-06 12:30:00+00:00,298.6680603027344
2020-01-06 13:00:00+00:00,272.74721908569336
2020-01-06 13:30:00+00:00,265.3362636566162
2020-01-06 14:00:00+00:00,271.1560592651367
2020-01-06 14:30:00+00:00,281.4388904571533
2020-01-06 15:00:00+00:00,284.0277709960937
2020-01-06 15:30:00+00:00,273.4553527832031
2020-01-06 16:00:00+00:00,221.35833358764648
2020-01-06 16:30:00+00:00,222.25
2020-01-06 17:00:00+00:00,199.85340881347656
2020-01-06 17:30:00+00:00,193.7999973297119
2020-01-06 18:00:00+00:00,190.8208332061768
2020-01-06 18:30:00+00:00,195.2897720336914
2020-01-06 19:00:00+00:00,191.5333309173584
2020-01-06 19:30:00+00:00,191.7666683197021
2020-01-06 20:00:00+00:00,186.0229434967041
2020-01-06 20:30:00+00:00,145.84615325927734
2020-01-06 21:00:00+00:00,151.4250030517578
2020-01-06 21:30:00+00:00,141.4476203918457
2020-01-06 22:00:00+00:00,134.875
2020-01-06 22:30:00+00:00,133.70476531982422
2020-01-06 23:00:00+00:00,133.85714149475098
2020-01-06 23:30:00+00:00,130.59523963928223
2020-01-07 00:00:00+00:00,136.46666717529297
2020-01-07 00:30:00+00:00,134.71249961853027
2020-01-07 01:00:00+00:00,133.119047164917
2020-01-07 01:30:00+00:00,141.23077011108398
2020-01-07 02:00:00+00:00,132.68452262878418
2020-01-07 02:30:00+00:00,145.5880355834961
2020-01-07 03:00:00+00:00,187.84583282470703
2020-01-07 03:30:00+00:00,184.61249542236328
2020-01-07 04:00:00+00:00,288.50074768066406
2020-01-07 04:30:00+00:00,376.27244091033936
2020-01-07 05:00:00+00:00,342.66666889190674
2020-01-07 05:30:00+00:00,378.48522090911865
2020-01-07 06:00:00+00:00,364.2522668838501
2020-01-07 06:30:00+00:00,365.0
2020-01-07 07:00:00+00:00,370.5958366394043
2020-01-07 07:30:00+00:00,377.2888956069946
2020-01-07 08:00:00+00:00,360.8714294433594
2020-01-07 08:30:00+00:00,345.2708330154419
2020-01-07 09:00:00+00:00,332.73750019073486
2020-01-07 09:30:00+00:00,343.62221479415894
2020-01-07 10:00:00+00:00,310.726797580719
2020-01-07 10:30:00+00:00,329.44956398010254
2020-01-07 11:00:00+00:00,326.6166687011719
2020-01-07 11:30:00+00:00,316.66538763046265
2020-01-07 12:00:00+00:00,305.32867527008057
2020-01-07 12:30:00+00:00,293.378210067749
2020-01-07 13:00:00+00:00,256.6511936187744
2020-01-07 13:30:00+00:00,265.28615379333496
2020-01-07 14:00:00+00:00,268.4047565460205
2020-01-07 14:30:00+00:00,268.3333234786988
2020-01-07 15:00:00+00:00,264.042857170105
2020-01-07 15:30:00+00:00,265.8874969482422
2020-01-07 16:00:00+00:00,222.26666259765625
2020-01-07 16:30:00+00:00,221.9527816772461
2020-01-07 17:00:00+00:00,192.6107120513916
2020-01-07 17:30:00+00:00,190.6595268249512
2020-01-07 18:00:00+00:00,189.26250076293945
2020-01-07 18:30:00+00:00,192.2767848968506
2020-01-07 19:00:00+00:00,193.03777313232425
2020-01-07 19:30:00+00:00,186.52499771118164
2020-01-07 20:00:00+00:00,173.50850105285645
2020-01-07 20:30:00+00:00,141.01805877685547
2020-01-07 21:00:00+00:00,139.25178718566897
2020-01-07 21:30:00+00:00,135.8782081604004
2020-01-07 22:00:00+00:00,134.6349220275879
2020-01-07 22:30:00+00:00,137.36309623718262
2020-01-07 23:00:00+00:00,134.91567420959473
2020-01-07 23:30:00+00:00,133.87619018554688
2020-01-08 00:00:00+00:00,136.79121017456055
2020-01-08 00:30:00+00:00,145.76461029052734
2020-01-08 01:00:00+00:00,177.03809356689453
2020-01-08 01:30:00+00:00,161.86111068725586
2020-01-08 02:00:00+00:00,149.2071418762207
2020-01-08 02:30:00+00:00,148.78365325927734
2020-01-08 03:00:00+00:00,151.55555725097656
2020-01-08 03:30:00+00:00,160.87142944335938
2020-01-08 04:00:00+00:00,275.46666145324707
2020-01-08 04:30:00+00:00,319.29999828338623
2020-01-08 05:00:00+00:00,324.1083331108093
2020-01-08 05:30:00+00:00,323.9958395957947
2020-01-08 06:00:00+00:00,331.40256214141846
2020-01-08 06:30:00+00:00,326.8442277908325
2020-01-08 07:00:00+00:00,341.86817932128906
2020-01-08 07:30:00+00:00,344.1000061035156
2020-01-08 08:00:00+00:00,357.9333324432373
2020-01-08 08:30:00+00:00,347.20513343811035
2020-01-08 09:00:00+00:00,340.0711598396301
2020-01-08 09:30:00+00:00,350.38214111328125
2020-01-08 10:00:00+00:00,319.9875030517578
2020-01-08 10:30:00+00:00,319.5375061035156
2020-01-08 11:00:00+00:00,337.06666564941406
2020-01-08 11:30:00+00:00,334.2839879989624
2020-01-08 12:00:00+00:00,334.6768093109131
2020-01-08 12:30:00+00:00,308.3666677474976
2020-01-08 13:00:00+00:00,269.290470123291
2020-01-08 13:30:00+00:00,277.8839282989502
2020-01-08 14:00:00+00:00,269.6571455001831
2020-01-08 14:30:00+00:00,257.3523797988892
2020-01-08 15:00:00+00:00,265.8000030517578
2020-01-08 15:30:00+00:00,266.76250171661377
2020-01-08 16:00:00+00:00,219.5095291137696
2020-01-08 16:30:00+00:00,214.9361114501953
2020-01-08 17:00:00+00:00,186.0222225189209
2020-01-08 17:30:00+00:00,191.2857112884521
2020-01-08 18:00:00+00:00,187.06110954284668
2020-01-08 18:30:00+00:00,184.70158767700195
2020-01-08 19:00:00+00:00,185.34027862548828
2020-01-08 19:30:00+00:00,196.2424201965332
2020-01-08 20:00:00+00:00,186.7916660308838
2020-01-08 20:30:00+00:00,153.33928680419922
2020-01-08 21:00:00+00:00,162.45833587646484
2020-01-08 21:30:00+00:00,139.8371810913086
2020-01-08 22:00:00+00:00,138.03333282470703
2020-01-08 22:30:00+00:00,143.9000015258789
2020-01-08 23:00:00+00:00,140.9553565979004
2020-01-08 23:30:00+00:00,166.6755332946777
2020-01-09 00:00:00+00:00,169.4999961853027
2020-01-09 00:30:00+00:00,160.6888885498047
2020-01-09 01:00:00+00:00,141.99523544311523
2020-01-09 01:30:00+00:00,137.10476303100586
2020-01-09 02:00:00+00:00,145.30356979370117
2020-01-09 02:30:00+00:00,146.58393096923828
2020-01-09 03:00:00+00:00,150.75099182128906
2020-01-09 03:30:00+00:00,154.62380981445312
2020-01-09 04:00:00+00:00,276.3232126235962
2020-01-09 04:30:00+00:00,367.6737189292908
2020-01-09 05:00:00+00:00,383.57143211364746
2020-01-09 05:30:00+00:00,408.8166699409485
2020-01-09 06:00:00+00:00,367.81516122817993
2020-01-09 06:30:00+00:00,369.40833568573
2020-01-09 07:00:00+00:00,377.4666666984558
2020-01-09 07:30:00+00:00,369.8888854980469
2020-01-09 08:00:00+00:00,366.4666748046875
2020-01-09 08:30:00+00:00,358.0499939918518
2020-01-09 09:00:00+00:00,361.71666622161865
2020-01-09 09:30:00+00:00,347.7000021934509
2020-01-09 10:00:00+00:00,342.06665897369385
2020-01-09 10:30:00+00:00,349.6333312988281
2020-01-09 11:00:00+00:00,320.6219778060913
2020-01-09 11:30:00+00:00,321.6333465576172
2020-01-09 12:00:00+00:00,317.2790470123291
2020-01-09 12:30:00+00:00,304.4949560165405
2020-01-09 13:00:00+00:00,267.3571424484253
2020-01-09 13:30:00+00:00,270.1107110977173
2020-01-09 14:00:00+00:00,277.2735080718994
2020-01-09 14:30:00+00:00,274.9333295822144
2020-01-09 15:00:00+00:00,282.9384927749634
2020-01-09 15:30:00+00:00,280.470458984375
2020-01-09 16:00:00+00:00,231.46527862548828
2020-01-09 16:30:00+00:00,221.6666641235352
2020-01-09 17:00:00+00:00,207.38561820983887
2020-01-09 17:30:00+00:00,209.1142845153809
2020-01-09 18:00:00+00:00,198.85238075256348
2020-01-09 18:30:00+00:00,213.1142902374268
2020-01-09 19:00:00+00:00,204.90159225463867
2020-01-09 19:30:00+00:00,194.35833549499512
2020-01-09 20:00:00+00:00,190.7464294433593
2020-01-09 20:30:00+00:00,140.9111099243164
2020-01-09 21:00:00+00:00,139.66666793823242
2020-01-09 21:30:00+00:00,130.63333320617676
2020-01-09 22:00:00+00:00,126.5708351135254
2020-01-09 22:30:00+00:00,130.26228713989258
2020-01-09 23:00:00+00:00,138.53750228881836
2020-01-09 23:30:00+00:00,134.7492504119873
2020-01-10 00:00:00+00:00,129.99206352233887
2020-01-10 00:30:00+00:00,131.93589782714844
2020-01-10 01:00:00+00:00,142.75833129882812
2020-01-10 01:30:00+00:00,129.2458324432373
2020-01-10 02:00:00+00:00,133.4749984741211
2020-01-10 02:30:00+00:00,136.3785743713379
2020-01-10 03:00:00+00:00,138.6329345703125
2020-01-10 03:30:00+00:00,140.46154022216797
2020-01-10 04:00:00+00:00,331.2801513671875
2020-01-10 04:30:00+00:00,439.4714479446411
2020-01-10 05:00:00+00:00,457.8932752609253
2020-01-10 05:30:00+00:00,442.4484901428223
2020-01-10 06:00:00+00:00,434.26959705352783
2020-01-10 06:30:00+00:00,430.8666749000549
2020-01-10 07:00:00+00:00,441.7859902381897
2020-01-10 07:30:00+00:00,443.3333444595337
2020-01-10 08:00:00+00:00,442.9708304405213
2020-01-10 08:30:00+00:00,441.3374938964844
2020-01-10 09:00:00+00:00,448.8544511795044
2020-01-10 09:30:00+00:00,443.0714416503906
2020-01-10 10:00:00+00:00,433.4809484481812
2020-01-10 10:30:00+00:00,407.4788045883178
2020-01-10 11:00:00+00:00,384.1704545021057
2020-01-10 11:30:00+00:00,369.68909740448
2020-01-10 12:00:00+00:00,382.5575757026672
2020-01-10 12:30:00+00:00,347.317307472229
2020-01-10 13:00:00+00:00,305.70565605163574
2020-01-10 13:30:00+00:00,306.72803497314453
2020-01-10 14:00:00+00:00,299.76122093200684
2020-01-10 14:30:00+00:00,300.6888875961304
2020-01-10 15:00:00+00:00,309.875
2020-01-10 15:30:00+00:00,308.3000011444092
2020-01-10 16:00:00+00:00,264.27917098999023
2020-01-10 16:30:00+00:00,242.94091033935547
2020-01-10 17:00:00+00:00,240.3777770996093
2020-01-10 17:30:00+00:00,229.90416717529297
2020-01-10 18:00:00+00:00,261.3803596496582
2020-01-10 18:30:00+00:00,231.60000038146973
2020-01-10 19:00:00+00:00,225.3472213745117
2020-01-10 19:30:00+00:00,225.4694480895996
2020-01-10 20:00:00+00:00,222.9454517364502
2020-01-10 20:30:00+00:00,157.59476852416992
2020-01-10 21:00:00+00:00,150.02499771118164
2020-01-10 21:30:00+00:00,143.97692489624023
2020-01-10 22:00:00+00:00,141.4000015258789
2020-01-10 22:30:00+00:00,141.6236114501953
2020-01-10 23:00:00+00:00,137.75238037109375
2020-01-10 23:30:00+00:00,141.27472305297852
2020-01-11 00:00:00+00:00,137.3256378173828
2020-01-11 00:30:00+00:00,132.10000038146973
2020-01-11 01:00:00+00:00,140.5809555053711
2020-01-11 01:30:00+00:00,134.40000343322754
2020-01-11 02:00:00+00:00,134.5190486907959
2020-01-11 02:30:00+00:00,133.875
2020-01-11 03:00:00+00:00,134.1952362060547
2020-01-11 03:30:00+00:00,138.99761962890625
2020-01-11 04:00:00+00:00,133.81071281433103
2020-01-11 04:30:00+00:00,153.16726303100586
2020-01-11 05:00:00+00:00,152.9809532165527
2020-01-11 05:30:00+00:00,143.7857151031494
2020-01-11 06:00:00+00:00,145.61606979370117
2020-01-11 06:30:00+00:00,148.17857360839844
2020-01-11 07:00:00+00:00,147.1089744567871
2020-01-11 07:30:00+00:00,147.93333435058594
2020-01-11 08:00:00+00:00,149.64285850524902
2020-01-11 08:30:00+00:00,191.1883125305176
2020-01-11 09:00:00+00:00,205.3619079589844
2020-01-11 09:30:00+00:00,187.4000015258789
2020-01-11 10:00:00+00:00,185.75833129882807
2020-01-11 10:30:00+00:00,183.4107151031494
2020-01-11 11:00:00+00:00,181.8888874053955
2020-01-11 11:30:00+00:00,182.69583129882807
2020-01-11 12:00:00+00:00,185.375
2020-01-11 12:30:00+00:00,185.9749984741211
2020-01-11 13:00:00+00:00,179.14999771118164
2020-01-11 13:30:00+00:00,185.3839263916016
2020-01-11 14:00:00+00:00,186.46825408935547
2020-01-11 14:30:00+00:00,187.41388702392567
2020-01-11 15:00:00+00:00,199.8444480895996
2020-01-11 15:30:00+00:00,198.1416702270508
2020-01-11 16:00:00+00:00,203.92380905151367
2020-01-11 16:30:00+00:00,197.0571403503418
2020-01-11 17:00:00+00:00,207.11666870117188
2020-01-11 17:30:00+00:00,203.6666679382324
2020-01-11 18:00:00+00:00,179.33333206176758
2020-01-11 18:30:00+00:00,181.433334350586
2020-01-11 19:00:00+00:00,184.77777862548828
2020-01-11 19:30:00+00:00,182.9841289520264
2020-01-11 20:00:00+00:00,183.39583587646484
2020-01-11 20:30:00+00:00,182.5
2020-01-11 21:00:00+00:00,180.952112197876
2020-01-11 21:30:00+00:00,174.05754280090332
2020-01-11 22:00:00+00:00,169.24444389343262
2020-01-11 22:30:00+00:00,169.9025993347168
2020-01-11 23:00:00+00:00,164.18095016479492
2020-01-11 23:30:00+00:00,165.10000228881836
2020-01-12 00:00:00+00:00,173.87916564941406
2020-01-12 00:30:00+00:00,189.6916675567627
2020-01-12 01:00:00+00:00,189.13333129882807
2020-01-12 01:30:00+00:00,180.1464252471924
2020-01-12 02:00:00+00:00,172.24583435058594
2020-01-12 02:30:00+00:00,165.34940719604492
2020-01-12 03:00:00+00:00,177.09166717529297
2020-01-12 03:30:00+00:00,182.5333366394043
2020-01-12 04:00:00+00:00,182.0357208251953
2020-01-12 04:30:00+00:00,186.8583297729492
2020-01-12 05:00:00+00:00,198.45833587646484
2020-01-12 05:30:00+00:00,191.26666259765625
2020-01-12 06:00:00+00:00,183.39999961853027
2020-01-12 06:30:00+00:00,185.5128173828125
2020-01-12 07:00:00+00:00,191.7999992370605
2020-01-12 07:30:00+00:00,187.24107360839844
2020-01-12 08:00:00+00:00,185.375
2020-01-12 08:30:00+00:00,179.96666717529297
2020-01-12 09:00:00+00:00,184.0904712677002
2020-01-12 09:30:00+00:00,179.36017227172852
2020-01-12 10:00:00+00:00,185.5666675567627
2020-01-12 10:30:00+00:00,184.0999984741211
2020-01-12 11:00:00+00:00,184.71111297607425
2020-01-12 11:30:00+00:00,187.26388549804688
2020-01-12 12:00:00+00:00,186.47083282470703
2020-01-12 12:30:00+00:00,177.99393463134766
2020-01-12 13:00:00+00:00,180.10476303100586
2020-01-12 13:30:00+00:00,192.15833282470703
2020-01-12 14:00:00+00:00,195.5625
2020-01-12 14:30:00+00:00,224.5041656494141
2020-01-12 15:00:00+00:00,225.1333274841309
2020-01-12 15:30:00+00:00,229.7589263916016
2020-01-12 16:00:00+00:00,228.53016090393064
2020-01-12 16:30:00+00:00,218.058334350586
